date_reg,type,maker,model,colour,fuel,state
2025-04-22,motokar,tesla,model 3,grey,electric,rakan niaga
2025-04-22,motokar,tesla,model 3,white,electric,rakan niaga
2025-04-22,motokar,tesla,model 3,grey,electric,sabah
2025-04-22,motokar,tesla,model 3,grey,electric,selangor
2025-04-22,motokar,tesla,model 3,grey,electric,w.p. kuala lumpur
2025-04-22,motokar,tesla,model 3,grey,electric,johor
2025-04-22,motokar,tesla,model 3,black,electric,rakan niaga
2025-04-22,window_van,toyota,alphard,black,petrol,w.p. kuala lumpur
2025-04-22,window_van,toyota,alphard,white,petrol,rakan niaga
2025-04-22,window_van,toyota,alphard,black,petrol,rakan niaga
2025-04-22,window_van,toyota,alphard,white,petrol,selangor
2025-04-22,window_van,toyota,alphard,white,petrol,johor
2025-04-22,window_van,toyota,alphard,black,petrol,johor
2025-04-22,window_van,toyota,alphard,white,petrol,pulau pinang
2025-04-22,window_van,toyota,alphard,black,petrol,sabah
2025-04-22,window_van,toyota,alphard,white,petrol,w.p. kuala lumpur
2025-04-22,window_van,toyota,alphard,black,petrol,selangor
2025-04-22,window_van,toyota,alphard,black,petrol,perak
2025-04-22,window_van,toyota,alphard,white,petrol,sarawak
2025-04-22,motokar,toyota,alphard,white,petrol,sabah
2025-04-22,window_van,toyota,alphard,black,petrol,sarawak
2025-04-22,jip,toyota,alphard,black,petrol,rakan niaga
2025-04-22,window_van,toyota,alphard,white,petrol,kedah
2025-04-22,window_van,toyota,alphard,brown,petrol,w.p. kuala lumpur
2025-04-22,motokar,toyota,c-hr,grey,petrol,johor
2025-04-22,motokar,toyota,camry,white,hybrid_petrol,rakan niaga
2025-04-22,motokar,toyota,camry,grey,petrol,rakan niaga
2025-04-22,motokar,toyota,camry,grey,petrol,pahang
2025-04-22,motokar,toyota,camry,grey,hybrid_petrol,rakan niaga
2025-04-22,motokar,toyota,camry,black,petrol,rakan niaga
2025-04-22,motokar,toyota,corolla altis,red,petrol,pulau pinang
2025-04-22,motokar,toyota,corolla altis,silver,petrol,rakan niaga
2025-04-22,motokar,toyota,corolla altis,grey,petrol,rakan niaga
2025-04-22,motokar,toyota,corolla altis,black,petrol,rakan niaga
2025-04-22,motokar,toyota,corolla altis,red,petrol,rakan niaga
2025-04-22,jip,toyota,corolla cross,blue,petrol,rakan niaga
2025-04-22,jip,toyota,corolla cross,blue,hybrid_petrol,rakan niaga
2025-04-22,jip,toyota,corolla cross,grey,hybrid_petrol,rakan niaga
2025-04-22,jip,toyota,corolla cross,white,petrol,selangor
2025-04-22,jip,toyota,corolla cross,silver,hybrid_petrol,rakan niaga
2025-04-22,jip,toyota,corolla cross,white,petrol,kelantan
2025-04-22,jip,toyota,corolla cross,silver,petrol,rakan niaga
2025-04-22,jip,toyota,corolla cross,blue,hybrid_petrol,johor
2025-04-22,jip,toyota,corolla cross,white,petrol,johor
2025-04-22,jip,toyota,corolla cross,white,hybrid_petrol,rakan niaga
2025-04-22,jip,toyota,corolla cross,white,petrol,sarawak
2025-04-22,jip,toyota,corolla cross,grey,petrol,rakan niaga
2025-04-22,jip,toyota,corolla cross,red,petrol,rakan niaga
2025-04-22,jip,toyota,corolla cross,white,petrol,rakan niaga
2025-04-22,jip,toyota,corolla cross,blue,petrol,selangor
2025-04-22,jip,toyota,corolla cross,silver,hybrid_petrol,selangor
2025-04-22,jip,toyota,corolla cross,white,petrol,kedah
2025-04-22,jip,toyota,corolla cross,blue,hybrid_petrol,negeri sembilan
2025-04-22,motokar,toyota,crown,white,hybrid_petrol,rakan niaga
2025-04-22,jip,toyota,fortuner,white,greendiesel,rakan niaga
2025-04-22,jip,toyota,fortuner,brown,greendiesel,rakan niaga
2025-04-22,jip,toyota,fortuner,white,diesel,rakan niaga
2025-04-22,jip,toyota,fortuner,black,greendiesel,rakan niaga
2025-04-22,jip,toyota,fortuner,white,petrol,rakan niaga
2025-04-22,jip,toyota,harrier,black,petrol,rakan niaga
2025-04-22,jip,toyota,harrier,white,petrol,rakan niaga
2025-04-22,jip,toyota,harrier,white,petrol,sarawak
2025-04-22,jip,toyota,harrier,white,petrol,johor
2025-04-22,jip,toyota,harrier,white,petrol,w.p. kuala lumpur
2025-04-22,jip,toyota,harrier,black,petrol,johor
2025-04-22,jip,toyota,harrier,white,petrol,negeri sembilan
2025-04-22,jip,toyota,harrier,black,petrol,selangor
2025-04-22,jip,toyota,harrier,black,petrol,perak
2025-04-22,jip,toyota,harrier,red,petrol,w.p. kuala lumpur
2025-04-22,jip,toyota,harrier,black,petrol,w.p. kuala lumpur
2025-04-22,jip,toyota,harrier,white,petrol,selangor
2025-04-22,jip,toyota,harrier,white,petrol,melaka
2025-04-22,window_van,toyota,hiace,white,greendiesel,w.p. kuala lumpur
2025-04-22,window_van,toyota,hiace,white,greendiesel,rakan niaga
2025-04-22,window_van,toyota,hiace,white,greendiesel,sarawak
2025-04-22,window_van,toyota,hiace,white,diesel,w.p. kuala lumpur
2025-04-22,pick_up,toyota,hilux,black,greendiesel,sabah
2025-04-22,pick_up,toyota,hilux,white,diesel,sabah
2025-04-22,pick_up,toyota,hilux,silver,greendiesel,sabah
2025-04-22,pick_up,toyota,hilux,brown,greendiesel,w.p. kuala lumpur
2025-04-22,pick_up,toyota,hilux,white,greendiesel,melaka
2025-04-22,pick_up,toyota,hilux,white,greendiesel,selangor
2025-04-22,pick_up,toyota,hilux,silver,greendiesel,perak
2025-04-22,pick_up,toyota,hilux,black,greendiesel,johor
2025-04-22,pick_up,toyota,hilux,brown,diesel,selangor
2025-04-22,pick_up,toyota,hilux,white,greendiesel,sabah
2025-04-22,pick_up,toyota,hilux,silver,greendiesel,sarawak
2025-04-22,pick_up,toyota,hilux,brown,greendiesel,johor
2025-04-22,pick_up,toyota,hilux,black,greendiesel,sarawak
2025-04-22,pick_up,toyota,hilux,white,greendiesel,sarawak
2025-04-22,pick_up,toyota,hilux,brown,greendiesel,sabah
2025-04-22,pick_up,toyota,hilux,silver,greendiesel,johor
2025-04-22,pick_up,toyota,hilux,black,greendiesel,perlis
2025-04-22,pick_up,toyota,hilux,black,diesel,w.p. kuala lumpur
2025-04-22,pick_up,toyota,hilux,black,greendiesel,rakan niaga
2025-04-22,pick_up,toyota,hilux,black,greendiesel,kedah
2025-04-22,pick_up,toyota,hilux,black,greendiesel,w.p. kuala lumpur
2025-04-22,pick_up,toyota,hilux,red,greendiesel,pahang
2025-04-22,pick_up,toyota,hilux,red,diesel,johor
2025-04-22,pick_up,toyota,hilux,red,greendiesel,sabah
2025-04-22,pick_up,toyota,hilux,brown,greendiesel,pulau pinang
2025-04-22,pick_up,toyota,hilux,brown,diesel,kedah
2025-04-22,pick_up,toyota,hilux,white,greendiesel,terengganu
2025-04-22,pick_up,toyota,hilux,black,diesel,sabah
2025-04-22,pick_up,toyota,hilux,white,diesel,terengganu
2025-04-22,pick_up,toyota,hilux,black,greendiesel,perak
2025-04-22,pick_up,toyota,hilux,brown,greendiesel,sarawak
2025-04-22,pick_up,toyota,hilux,silver,greendiesel,rakan niaga
2025-04-22,pick_up,toyota,hilux,black,greendiesel,pahang
2025-04-22,pick_up,toyota,hilux,white,greendiesel,rakan niaga
2025-04-22,pick_up,toyota,hilux,brown,greendiesel,perak
2025-04-22,pick_up,toyota,hilux,silver,greendiesel,kedah
2025-04-22,pick_up,toyota,hilux,white,greendiesel,w.p. kuala lumpur
2025-04-22,pick_up,toyota,hilux,silver,greendiesel,pulau pinang
2025-04-22,pick_up,toyota,hilux,black,diesel,selangor
2025-04-22,pick_up,toyota,hilux,silver,greendiesel,w.p. kuala lumpur
2025-04-22,motokar_pelbagai_utiliti,toyota,innova,grey,petrol,rakan niaga
2025-04-22,motokar_pelbagai_utiliti,toyota,innova,silver,petrol,w.p. kuala lumpur
2025-04-22,motokar_pelbagai_utiliti,toyota,innova,white,petrol,rakan niaga
2025-04-22,motokar_pelbagai_utiliti,toyota,innova,silver,petrol,rakan niaga
2025-04-22,jip,toyota,land cruiser,black,petrol,w.p. kuala lumpur
2025-04-22,jip,toyota,land cruiser prado,black,petrol,rakan niaga
2025-04-22,jip,toyota,land cruiser prado,white,diesel,w.p. kuala lumpur
2025-04-22,window_van,toyota,noah,blue,petrol,selangor
2025-04-22,window_van,toyota,noah,black,petrol,rakan niaga
2025-04-22,motokar,toyota,supra,red,petrol,rakan niaga
2025-04-22,window_van,toyota,vellfire,white,petrol,pahang
2025-04-22,window_van,toyota,vellfire,black,petrol,w.p. kuala lumpur
2025-04-22,window_van,toyota,vellfire,black,petrol,selangor
2025-04-22,window_van,toyota,vellfire,white,petrol,w.p. kuala lumpur
2025-04-22,window_van,toyota,vellfire,black,petrol,rakan niaga
2025-04-22,window_van,toyota,vellfire,white,petrol,pulau pinang
2025-04-22,window_van,toyota,vellfire,black,petrol,pahang
2025-04-22,motokar_pelbagai_utiliti,toyota,veloz,white,petrol,rakan niaga
2025-04-22,motokar_pelbagai_utiliti,toyota,veloz,silver,petrol,rakan niaga
2025-04-22,motokar_pelbagai_utiliti,toyota,veloz,red,petrol,rakan niaga
2025-04-22,motokar_pelbagai_utiliti,toyota,veloz,black,petrol,rakan niaga
2025-04-22,motokar_pelbagai_utiliti,toyota,veloz,blue,petrol,rakan niaga
2025-04-22,motokar_pelbagai_utiliti,toyota,veloz,black,petrol,melaka
2025-04-22,motokar,toyota,vios,red,petrol,rakan niaga
2025-04-22,motokar,toyota,vios,white,petrol,rakan niaga
2025-04-22,motokar,toyota,vios,silver,petrol,rakan niaga
2025-04-22,motokar,toyota,vios,white,petrol,selangor
2025-04-22,motokar,toyota,vios,black,petrol,rakan niaga
2025-04-22,motokar,toyota,vios,blue,petrol,rakan niaga
2025-04-22,motokar,toyota,vios,blue,petrol,sabah
2025-04-22,motokar,toyota,vios,white,petrol,w.p. kuala lumpur
2025-04-22,motokar,toyota,vios,silver,petrol,johor
2025-04-22,motokar,toyota,vios,white,petrol,pahang
2025-04-22,motokar,toyota,vios,red,petrol,pulau pinang
2025-04-22,motokar,toyota,vios,black,petrol,w.p. kuala lumpur
2025-04-22,motokar,toyota,vios,silver,petrol,kedah
2025-04-22,motokar,toyota,vios,black,petrol,selangor
2025-04-22,motokar,toyota,vios,silver,petrol,w.p. kuala lumpur
2025-04-22,window_van,toyota,voxy,white,petrol,w.p. kuala lumpur
2025-04-22,window_van,toyota,voxy,white,petrol,sarawak
2025-04-22,window_van,toyota,voxy,black,petrol,rakan niaga
2025-04-22,motokar,toyota,yaris,red,petrol,rakan niaga
2025-04-22,motokar,toyota,yaris,red,petrol,kedah
2025-04-22,motokar,toyota,yaris,red,petrol,pulau pinang
2025-04-22,motokar,toyota,yaris,white,petrol,rakan niaga
2025-04-22,motokar,toyota,yaris,silver,petrol,rakan niaga
2025-04-22,motokar,toyota,yaris,red,petrol,w.p. kuala lumpur
2025-04-22,motokar,toyota,yaris,silver,petrol,selangor
2025-04-22,motokar,toyota,yaris,red,petrol,selangor
2025-04-22,motokar,toyota,yaris,red,petrol,perak
2025-04-22,motokar,volkswagen,arteon,white,petrol,w.p. kuala lumpur
2025-04-22,jip,volkswagen,tiguan,blue,petrol,rakan niaga
2025-04-22,jip,volkswagen,tiguan,grey,petrol,rakan niaga
2025-04-22,jip,volkswagen,tiguan,black,petrol,rakan niaga
2025-04-22,jip,volvo,ex30,grey,electric,pahang
2025-04-22,jip,volvo,xc40,green,hybrid_petrol,w.p. kuala lumpur
2025-04-22,jip,volvo,xc90,black,hybrid_petrol,rakan niaga
2025-04-22,jip,volvo,xc90,blue,hybrid_petrol,rakan niaga
2025-04-22,jip,xpeng,g6,white,electric,w.p. kuala lumpur
2025-04-22,jip,xpeng,g6,grey,electric,w.p. kuala lumpur
2025-04-22,jip,xpeng,g6,grey,electric,rakan niaga
2025-04-22,jip,xpeng,g6,orange,electric,rakan niaga
2025-04-22,jip,xpeng,g6,white,electric,johor
2025-04-22,window_van,xpeng,x9,white,electric,w.p. kuala lumpur
2025-04-22,window_van,xpeng,x9,black,electric,johor
2025-04-22,window_van,xpeng,x9,white,electric,johor
2025-04-22,window_van,xpeng,x9,silver,electric,rakan niaga
2025-04-22,window_van,xpeng,x9,white,electric,rakan niaga
2025-04-22,window_van,zeekr,009,white,electric,w.p. kuala lumpur
2025-04-22,window_van,zeekr,009,blue,electric,w.p. kuala lumpur
2025-04-23,motokar,aston martin,db12,green,petrol,w.p. kuala lumpur
2025-04-23,motokar,audi,rs e-tron gt,black,electric,w.p. kuala lumpur
2025-04-23,motokar,audi,rs e-tron gt,grey,electric,w.p. kuala lumpur
2025-04-23,motokar,audi,tt,black,petrol,selangor
2025-04-23,motokar,bmw,1 series,black,petrol,perak
2025-04-23,motokar,bmw,3 series,blue,petrol,rakan niaga
2025-04-23,motokar,bmw,3 series,grey,petrol,johor
2025-04-23,motokar,bmw,3 series,grey,petrol,rakan niaga
2025-04-23,motokar,bmw,3 series,black,petrol,w.p. kuala lumpur
2025-04-23,motokar,bmw,5 series,blue,petrol,rakan niaga
2025-04-23,motokar,bmw,5 series,blue,hybrid_petrol,rakan niaga
2025-04-23,motokar,bmw,5 series,white,petrol,rakan niaga
2025-04-23,motokar,bmw,5 series,white,petrol,pulau pinang
2025-04-23,motokar,bmw,5 series,grey,petrol,rakan niaga
2025-04-23,jip,bmw,x1,silver,petrol,johor
2025-04-23,jip,bmw,x1,silver,petrol,rakan niaga
2025-04-23,jip,bmw,x3,grey,petrol,rakan niaga
2025-04-23,jip,bmw,x4,white,petrol,rakan niaga
2025-04-23,jip,bmw,x7,white,petrol,rakan niaga
2025-04-23,motokar,bmw,i4,red,electric,rakan niaga
2025-04-23,motokar,bmw,i5,grey,electric,rakan niaga
2025-04-23,jip,bmw,ix1,silver,electric,rakan niaga
2025-04-23,jip,bmw,ix1,silver,electric,w.p. kuala lumpur
2025-04-23,jip,bmw,ix1,white,electric,rakan niaga
2025-04-23,jip,bmw,ix1,green,electric,w.p. kuala lumpur
2025-04-23,jip,bmw,ix1,blue,electric,w.p. kuala lumpur
2025-04-23,jip,bmw,ix2,white,electric,rakan niaga
2025-04-23,jip,bmw,ix2,white,electric,w.p. kuala lumpur
2025-04-23,jip,byd,atto 3,black,electric,rakan niaga
2025-04-23,jip,byd,atto 3,white,electric,rakan niaga
2025-04-23,jip,byd,atto 3,grey,electric,rakan niaga
2025-04-23,jip,byd,atto 3,white,electric,johor
2025-04-23,motokar_pelbagai_utiliti,byd,m6,blue,electric,rakan niaga
2025-04-23,motokar_pelbagai_utiliti,byd,m6,white,electric,rakan niaga
2025-04-23,motokar_pelbagai_utiliti,byd,m6,blue,electric,sarawak
2025-04-23,motokar_pelbagai_utiliti,byd,m6,blue,electric,w.p. kuala lumpur
2025-04-23,motokar_pelbagai_utiliti,byd,m6,grey,electric,rakan niaga
2025-04-23,motokar,byd,seal,blue,electric,rakan niaga
2025-04-23,motokar,byd,seal,grey,electric,johor
2025-04-23,motokar,byd,seal,black,electric,rakan niaga
2025-04-23,motokar,byd,seal,grey,electric,rakan niaga
2025-04-23,jip,byd,sealion,black,electric,johor
2025-04-23,jip,byd,sealion,black,electric,w.p. kuala lumpur
2025-04-23,window_van,cam,placer-x,white,greendiesel,w.p. kuala lumpur
2025-04-23,window_van,cam,placer-x,white,greendiesel,selangor
2025-04-23,jip,chery,jaecoo j7,silver,petrol,rakan niaga
2025-04-23,jip,chery,jaecoo j7,white,petrol,rakan niaga
2025-04-23,jip,chery,jaecoo j7,white,petrol,sabah
2025-04-23,jip,chery,jaecoo j7,black,petrol,rakan niaga
2025-04-23,jip,chery,jaecoo j7,black,petrol,w.p. kuala lumpur
2025-04-23,jip,chery,jaecoo j7,green,petrol,rakan niaga
2025-04-23,jip,chery,omoda 5,grey,petrol,rakan niaga
2025-04-23,jip,chery,omoda 5,black,petrol,rakan niaga
2025-04-23,jip,chery,omoda 5,green,electric,rakan niaga
2025-04-23,jip,chery,omoda 5,grey,petrol,sarawak
2025-04-23,jip,chery,omoda 5,white,petrol,rakan niaga
2025-04-23,jip,chery,omoda 5,green,electric,selangor
2025-04-23,jip,chery,omoda 9,white,petrol,rakan niaga
2025-04-23,jip,chery,omoda 9,white,petrol,w.p. kuala lumpur
2025-04-23,jip,chery,omoda 9,white,petrol,perak
2025-04-23,jip,chery,omoda 9,black,petrol,rakan niaga
2025-04-23,jip,chery,omoda 9,grey,petrol,rakan niaga
2025-04-23,jip,chery,omoda 9,grey,petrol,johor
2025-04-23,jip,chery,omoda 9,grey,petrol,selangor
2025-04-23,jip,chery,omoda 9,white,petrol,johor
2025-04-23,jip,chery,omoda 9,black,petrol,johor
2025-04-23,jip,chery,tiggo,black,petrol,rakan niaga
2025-04-23,jip,chery,tiggo,grey,petrol,rakan niaga
2025-04-23,jip,chery,tiggo,white,petrol,rakan niaga
2025-04-23,jip,chery,tiggo,black,petrol,johor
2025-04-23,jip,chery,tiggo,silver,petrol,rakan niaga
2025-04-23,jip,chery,tiggo,black,petrol,w.p. kuala lumpur
2025-04-23,jip,chery,tiggo,grey,petrol,johor
2025-04-23,window_van,denza,d9 advanced,blue,electric,w.p. kuala lumpur
2025-04-23,jip,denza,d9 advanced,white,electric,rakan niaga
2025-04-23,window_van,denza,d9 premium,black,electric,pulau pinang
2025-04-23,motokar,dong feng,box e3,purple,electric,pulau pinang
2025-04-23,jip,ford,everest,black,greendiesel,rakan niaga
2025-04-23,jip,ford,everest,black,greendiesel,sabah
2025-04-23,pick_up,ford,ranger,grey,greendiesel,rakan niaga
2025-04-23,pick_up,ford,ranger,black,greendiesel,rakan niaga
2025-04-23,pick_up,ford,ranger,grey,greendiesel,sabah
2025-04-23,pick_up,ford,ranger,black,petrol,johor
2025-04-23,window_van,foton,view,white,greendiesel,johor
2025-04-23,window_van,foton,view,white,greendiesel,pahang
2025-04-23,window_van,foton,view,white,greendiesel,sarawak
2025-04-23,jip,gac,gs3,silver,petrol,selangor
2025-04-23,jip,gac,gs3,black,petrol,rakan niaga
2025-04-23,jip,gac,gs3,grey,petrol,rakan niaga
2025-04-23,jip,great wall,haval h6,white,hybrid_petrol,rakan niaga
2025-04-23,jip,great wall,haval h6,silver,hybrid_petrol,rakan niaga
2025-04-23,jip,great wall,haval h6,white,hybrid_petrol,w.p. kuala lumpur
2025-04-23,jip,great wall,haval h6,grey,hybrid_petrol,rakan niaga
2025-04-23,jip,great wall,haval h6,green,hybrid_petrol,rakan niaga
2025-04-23,jip,great wall,haval h6,black,hybrid_petrol,rakan niaga
2025-04-23,motokar,great wall,ora,white,electric,rakan niaga
2025-04-23,jip,great wall,tank 300,white,petrol,pulau pinang
2025-04-23,jip,honda,cr-v,blue,petrol,rakan niaga
2025-04-23,jip,honda,cr-v,grey,petrol,rakan niaga
2025-04-23,jip,honda,cr-v,grey,hybrid_petrol,w.p. kuala lumpur
2025-04-23,jip,honda,cr-v,white,hybrid_petrol,rakan niaga
2025-04-23,jip,honda,cr-v,red,petrol,rakan niaga
2025-04-23,jip,honda,cr-v,white,petrol,rakan niaga
2025-04-23,jip,honda,cr-v,silver,petrol,rakan niaga
2025-04-23,jip,honda,cr-v,blue,hybrid_petrol,rakan niaga
2025-04-23,jip,honda,cr-v,grey,hybrid_petrol,rakan niaga
2025-04-23,jip,honda,cr-v,silver,hybrid_petrol,rakan niaga
2025-04-23,jip,honda,cr-v,red,hybrid_petrol,rakan niaga
2025-04-23,jip,honda,cr-v,grey,petrol,w.p. kuala lumpur
2025-04-23,jip,honda,cr-v,blue,petrol,selangor
2025-04-23,motokar,honda,city,white,hybrid_petrol,rakan niaga
2025-04-23,motokar,honda,city,white,petrol,rakan niaga
2025-04-23,motokar,honda,city,red,petrol,rakan niaga
2025-04-23,motokar,honda,city,grey,petrol,rakan niaga
2025-04-23,motokar,honda,city,silver,petrol,rakan niaga
2025-04-23,motokar,honda,city,black,petrol,rakan niaga
2025-04-23,motokar,honda,city,grey,petrol,w.p. kuala lumpur
2025-04-23,motokar,honda,city,orange,petrol,w.p. kuala lumpur
2025-04-23,motokar,honda,city,grey,petrol,melaka
2025-04-23,motokar,honda,city,silver,petrol,w.p. kuala lumpur
2025-04-23,motokar,honda,city,white,petrol,w.p. kuala lumpur
2025-04-23,motokar,honda,city,grey,hybrid_petrol,rakan niaga
2025-04-23,motokar,honda,city,white,hybrid_petrol,negeri sembilan
2025-04-23,motokar,honda,city,orange,petrol,rakan niaga
2025-04-23,motokar,honda,civic,blue,hybrid_petrol,rakan niaga
2025-04-23,motokar,honda,civic,black,petrol,rakan niaga
2025-04-23,motokar,honda,civic,blue,petrol,rakan niaga
2025-04-23,motokar,honda,civic,grey,petrol,rakan niaga
2025-04-23,motokar,honda,civic,white,petrol,rakan niaga
2025-04-23,motokar,honda,civic,white,petrol,w.p. kuala lumpur
2025-04-23,motokar,honda,civic,black,petrol,kedah
2025-04-23,motokar,honda,civic,red,petrol,rakan niaga
2025-04-23,motokar,honda,civic,white,petrol,selangor
2025-04-23,motokar,honda,civic,blue,petrol,selangor
2025-04-23,motokar,honda,hr-v,black,petrol,rakan niaga
2025-04-23,motokar,honda,hr-v,silver,petrol,rakan niaga
2025-04-23,motokar,honda,hr-v,white,petrol,rakan niaga
2025-04-23,motokar,honda,hr-v,grey,petrol,rakan niaga
2025-04-23,motokar,honda,hr-v,red,petrol,rakan niaga
2025-04-23,motokar,honda,hr-v,grey,hybrid_petrol,rakan niaga
2025-04-23,motokar,honda,hr-v,grey,hybrid_petrol,pulau pinang
2025-04-23,motokar,honda,hr-v,grey,petrol,w.p. kuala lumpur
2025-04-23,motokar,honda,hr-v,red,hybrid_petrol,rakan niaga
2025-04-23,motokar,honda,hr-v,white,hybrid_petrol,rakan niaga
2025-04-23,window_van,honda,n-box,grey,petrol,rakan niaga
2025-04-23,window_van,honda,odyssey,blue,petrol,selangor
2025-04-23,window_van,honda,stepwgn,white,petrol,selangor
2025-04-23,motokar,honda,wr-v,red,petrol,rakan niaga
2025-04-23,motokar,honda,wr-v,silver,petrol,rakan niaga
2025-04-23,motokar,honda,wr-v,white,petrol,rakan niaga
2025-04-23,motokar,honda,wr-v,black,petrol,rakan niaga
2025-04-23,motokar,honda,wr-v,grey,petrol,rakan niaga
2025-04-23,jip,hyundai,ioniq 5,gold,electric,rakan niaga
2025-04-23,jip,hyundai,santa fe,grey,hybrid_petrol,rakan niaga
2025-04-23,jip,hyundai,santa fe,black,hybrid_petrol,rakan niaga
2025-04-23,pick_up,isuzu,d-max,white,greendiesel,rakan niaga
2025-04-23,pick_up,isuzu,d-max,silver,greendiesel,rakan niaga
2025-04-23,pick_up,isuzu,d-max,orange,greendiesel,rakan niaga
2025-04-23,pick_up,isuzu,d-max,black,greendiesel,rakan niaga
2025-04-23,pick_up,isuzu,d-max,grey,greendiesel,rakan niaga
2025-04-23,pick_up,isuzu,d-max,black,greendiesel,johor
2025-04-23,pick_up,isuzu,d-max,blue,greendiesel,johor
2025-04-23,pick_up,jac,t9,grey,diesel,selangor
2025-04-23,jip,jetour,dashing,black,petrol,rakan niaga
2025-04-23,jip,jetour,dashing,grey,petrol,perak
2025-04-23,jip,jetour,dashing,grey,petrol,rakan niaga
2025-04-23,window_van,kia,carnival,black,diesel,rakan niaga
2025-04-23,window_van,kia,carnival,grey,diesel,rakan niaga
2025-04-23,window_van,kia,carnival,white,diesel,rakan niaga
2025-04-23,window_van,kia,carnival,grey,diesel,negeri sembilan
2025-04-23,jip,kia,sportage,blue,petrol,selangor
2025-04-23,jip,kia,sportage,blue,petrol,rakan niaga
2025-04-23,motokar,lamborghini,huracan,black,petrol,w.p. kuala lumpur
2025-04-23,jip,lamborghini,urus,orange,petrol,w.p. kuala lumpur
2025-04-23,jip,land rover,defender,brown,petrol,w.p. kuala lumpur
2025-04-23,jip,land rover,defender,green,petrol,w.p. kuala lumpur
2025-04-23,jip,land rover,range rover,black,petrol,w.p. kuala lumpur
2025-04-23,jip,land rover,range rover sport,black,petrol,w.p. kuala lumpur
2025-04-23,jip,land rover,range rover vogue,white,diesel,w.p. kuala lumpur
2025-04-23,jip,leapmotor,c10,grey,electric,rakan niaga
2025-04-23,jip,lexus,lbx,brown,hybrid_petrol,rakan niaga
2025-04-23,jip,lexus,lbx,grey,hybrid_petrol,w.p. kuala lumpur
2025-04-23,jip,lexus,lbx,silver,hybrid_petrol,johor
2025-04-23,jip,lexus,lbx,white,hybrid_petrol,rakan niaga
2025-04-23,jip,lexus,lbx,white,petrol,rakan niaga
2025-04-23,jip,lexus,lbx,black,hybrid_petrol,sabah
2025-04-23,jip,lexus,lbx,grey,petrol,pulau pinang
2025-04-23,window_van,lexus,lm,silver,petrol,w.p. kuala lumpur
2025-04-23,jip,lexus,lx,white,petrol,w.p. kuala lumpur
2025-04-23,jip,lexus,nx,white,petrol,rakan niaga
2025-04-23,jip,lexus,nx,black,petrol,rakan niaga
2025-04-23,jip,lexus,rx,blue,petrol,w.p. kuala lumpur
2025-04-23,jip,lexus,rx,white,petrol,rakan niaga
2025-04-23,jip,lexus,rx,black,petrol,rakan niaga
2025-04-23,jip,lexus,rx,white,petrol,selangor
2025-04-23,jip,lexus,rx,black,petrol,sarawak
2025-04-23,jip,lexus,rx,grey,petrol,w.p. kuala lumpur
2025-04-23,jip,lexus,rx,white,petrol,pulau pinang
2025-04-23,jip,lexus,rx,grey,hybrid_petrol,rakan niaga
2025-04-23,jip,lexus,rx,black,petrol,w.p. kuala lumpur
2025-04-23,jip,lexus,rx,silver,petrol,rakan niaga
2025-04-23,jip,lexus,rx,white,petrol,w.p. kuala lumpur
2025-04-23,jip,lexus,rx,silver,petrol,w.p. kuala lumpur
2025-04-23,jip,mg,mg hs,red,petrol,pulau pinang
2025-04-23,jip,mg,mg hs,white,petrol,w.p. kuala lumpur
2025-04-23,motokar,mg,mg4,orange,electric,rakan niaga
2025-04-23,motokar,mg,mg5,red,petrol,rakan niaga
2025-04-23,motokar,mg,mg5,white,petrol,sarawak
2025-04-23,motokar,mg,mg5,white,petrol,rakan niaga
2025-04-23,motokar,mg,mg5,grey,petrol,w.p. kuala lumpur
2025-04-23,motokar,mazda,3,black,petrol,rakan niaga
2025-04-23,motokar,mazda,3,gold,petrol,kedah
2025-04-23,motokar,mazda,3,gold,petrol,rakan niaga
2025-04-23,motokar,mazda,3,white,petrol,rakan niaga
2025-04-23,motokar,mazda,3,red,petrol,rakan niaga
2025-04-23,motokar,mazda,3,grey,petrol,rakan niaga
2025-04-23,motokar,mazda,cx-30,blue,petrol,rakan niaga
2025-04-23,motokar,mazda,cx-30,white,petrol,rakan niaga
2025-04-23,motokar,mazda,cx-30,red,petrol,rakan niaga
2025-04-23,motokar,mazda,cx-30,grey,petrol,rakan niaga
2025-04-23,motokar,mazda,cx-30,black,petrol,rakan niaga
2025-04-23,motokar,mazda,cx-30,red,petrol,terengganu
2025-04-23,motokar,mazda,cx-30,red,petrol,johor
2025-04-23,jip,mazda,cx-5,grey,petrol,w.p. kuala lumpur
2025-04-23,jip,mazda,cx-5,grey,petrol,rakan niaga
2025-04-23,jip,mazda,cx-5,white,petrol,rakan niaga
2025-04-23,jip,mazda,cx-5,blue,petrol,rakan niaga
2025-04-23,jip,mazda,cx-5,blue,petrol,selangor
2025-04-23,jip,mazda,cx-5,gold,petrol,rakan niaga
2025-04-23,jip,mazda,cx-8,blue,petrol,w.p. kuala lumpur
2025-04-23,jip,mazda,cx-8,gold,petrol,johor
2025-04-23,jip,mazda,cx-8,grey,petrol,rakan niaga
2025-04-23,motokar,mazda,mx-5,black,petrol,rakan niaga
2025-04-23,motokar,mazda,mx-5,white,petrol,w.p. kuala lumpur
2025-04-23,motokar,mazda,mx-5,grey,petrol,rakan niaga
2025-04-23,motokar,mercedes benz,a-class,grey,hybrid_petrol,rakan niaga
